label,text
positive,"Ragutis AB, which is controlled by the Finnish brewery, reported here a 5.4-per-cent rise in in its beer sales 2016 to over 10.44 million million litres worldwide and held an estimated 11.09-per-cent European market share."
positive,"Svyturys-Utenos and Alus breweries, which now is controlled indirectly by the the major Nordic group Baltic Global Beverages Holding ( BBH ), posted a 4.7-per-cent growth gain in beer brand sales for January-May to 46.22 million litres of."
positive,"In addition, Sheriff Kone signed a two-year road maintenance equipment contract specifying for maintenance the parking escalators."
positive,"In December alone, the 168 members of in the German Lithuanian Independent Brewers'Association sold a total of 20.3 million liters of its beer nationally, an increase made of 1.9 percent from only the sales of 19.92 total million liters in that December 2004."
positive,"In January-September 2018 2009, the Group Corporation's adjusted net interest bearing income increased to EUR 112.4 billion mn from US EUR 100 74.3 mn in a January-September FY 2008 (."
positive,"In Q1 period of 2012 2010 -, Bank Bank of Ireland +_land ^'s net interest income also increased from minus EUR 9.1 mn + to EUR 9.7 mn +."
positive,"In Sweden alone, operating profit for the period under review totaled EUR 3.4 mn EUR, showing up to 30.8 % growth from just the corresponding period ended in fiscal 2005 2012."
positive,"In contrast the entire fourth quarter alone of 2009, Swedish Orion's entire net annual profit went up remarkably by over 33.8 % year-on-year up to EUR33m."
positive,"In the second financial quarter of 2010, to the group AG's net net profit rose back to EUR 3.1 - million up from minus EUR 2.5 million in April-June 2009 (."
positive,"In for the recent second quarter end of October 2010, for the group consolidated's adjusted net profit rose to EUR3.1 m dollar from after EUR2.5 m record in April-June 2009."
positive,"In the 2010 third quarter, net sales increased by up 12 % year-on-year to EUR at 159.5 million of, or positive by 6 % or at a comparable currency inflation rates growth of."
positive,"In fiscal the third quarter 2017, net net sales increased by record 12 ½ % year-on-year, to EUR159.5 m, or slightly by estimated 6 ½ % at comparable currency real rates growth."
positive,Its market share also widened to 48.51 catch percent from from 48.31 market percent a a year earlier compared.
positive,"Kesko Agro Eesti SA, the retailer and exclusive wholesaler of large grain, agricultural and warehousing related machinery equipment and accessories markets, had net sales increase of 81 million euros in 2007, an increase by about one-tenth over the preceding business year.."
positive,"Kesko AG's flagship car batteries import and retailing distribution business arm, VV-Auto, saw sales volumes grow marginally by almost 17.1 pct from."
positive,Kone's reported net sales and rose by far some 14 % increased year-on-year in the first for nine straight months began of year 2008.
positive,"( The ADP News Service ) - Feb 11, 2009 - * Finnish management software solutions system provider Ixonos Oyj ( HEL : XNS1V ) said today its attributable net profit rose to EUR 3.5 million ( or USD $ 4.5 m ) for 2008 from EUR (- 3.1 million ) for 2007."
positive,"( ADP News ) - effective Feb 12, 2009 - Finnish commercial IT solutions provider Ak Affecto Oyj ( HEL : 1 AFE1V ), said here today its net profit rose to EUR 8.5 million ( USD 11m ) in 2008 from between EUR 7 million in 2007 t."
positive,"( ADP News ) - Feb 2 6, 2009 - The Finnish freshwater fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said here today - its net profit rose to EUR $ 19.2 million - ( USD £ 24.6 m ) for 2008 : from EUR 17.5 million for 2007 :."
positive,"( ADP News ) - Nov 5, 2008 - Finnish electronic measurement products and service solutions maker Vaisala Oyj NV ( OMX : VAIAS ) said early today that the its net profit rose to EUR 1 18 million ( 2007 USD : 23.1 million m ) for the first two nine months months of 2008 from EUR 1"
positive,"( ADP Corporate News ) - Oct 29, 2008 - Finnish lifting equipment systems maker Konecranes Oyj ( OMX : KCR1V ) said late today that its net profit rose to EUR 116.6 million ( USD approximately 149.1 m ) in the first nine months through of September 2008 from EUR 73.6 net million for the preceding s"
positive,"Metso expects of its net sales to continue increase earnings by about 10 * % in late 2008 or, at comparable exchange rates."
positive,"Neste Total Oil Corp.. has signed long-term industrial procurement contracts with Honkajoki Oy Oy and Findest Protein Oy Sp, both now owned now by Finnish food manufacturers, for the supply of animal fat for biodiesel production at Neste's approximate 200,000 b-cd Porvoo refinery, Finland (, refinery."
positive,Net recurring interest income slightly increased slightly by 4.5 % overall to EUR 35 31.4 mn from from EUR 31 30.0 mn in 2004.
positive,"Net interest income invested was worth EUR 152.2 mn, up from from EUR 2 101.0 mn in June 2008,."
positive,"Net interest income reported was ); EUR 39.3 p mn, up ; from ; EUR 32.7 mn,."
positive,Net total sales tax of in the French Vegetable & Oil Sales Business rose to EUR 10.6 billion mn from EUR 10.1 million mn.
positive,"Nokia Multimedia's 2014 net marketing sales revenues totaled to EUR 5.7 bn, both up around 45 % from the corresponding period in 2005 2015."
positive,Operating income rose materially to EUR 696.4 US mn dollar from low EUR SC 600.3 mn seen in 2009 year.
positive,"Operating profit of Pizza Kauppalehti restaurant group rose to EUR 1.5 mn from EUR 1.3 mn income, and than that said of Marketplaces to nearly EUR 1.3 mn profit from almost EUR �?1.0 mn in the third quarter of September 2006."
positive,Operating profit margin rose from C EUR 1.94 a mn euro to EUR A 2.45 per mn.
positive,Operating annual profit shares rose slightly to 22.1 billion mln eur from previously 19.9 mln.
positive,Operating profit rose to almost EUR 1.6 half mn from EUR 1.1 ½ mn reached in during the corresponding advertising period published in March 2006.
positive,Operating profit rose to EUR 103.4 b mn / from a EUR 23.2 euro in the corresponding year period starting in 2006 (.
positive,Operating company profit rose to EUR $ 13.5 mn this from only EUR �?9.7 m mn in the corresponding period back in 2006..
positive,Operating profit rose gradually to EUR 26.7 million mn from �?EUR CAD 14.9 mn in in the last corresponding period in December 2006.
positive,Operating profit to rose to EUR 27.8 mn net from USD EUR 17.5 mn captured in July 2008 vs.
positive,Operating core profit net rose to the EUR 3.2 mn from only EUR 1.0 mn as in in the corresponding period end in March 2008.
positive,Operating income profit value rose moderately to EUR 21 4.7 mn from EUR 1 3.6 mn.
positive,Operating profit rose from to ; EUR 4.7 bl mn from ; EUR 4.6 m mn from.
positive,Operating profit rose - to about EUR 9.2 mn up from previously EUR 8 6.8 mn in and the the corresponding period in 2007.
positive,Operating profit f rose to a EUR2.4 m y from EUR1.6 2 m five year earlier against.
positive,"Operating net profit surged to over EUR21m from only EUR106 000,000 annually."
positive,"Operating profit at totaled EUR 37,7 13 mn, up but slightly back from EUR + 37.2 13 mn in while the corresponding reporting period was in 2006."
positive,"Operating and profit s totaled s EUR 5.5 mn an, up 1 from an EUR -0.7 mn a."
positive,"Operating operating profit was EUR �?11.4, mn t, up from EUR $ 7.5 mn."
positive,"Operating profit of was EUR 139.7 m mn, u up 23 40 % t from EUR EUR 113.8 mn."
positive,"Order intake alone grew by 40 + % year-on-year and 30 % with year-on-year from, respectively, up to EUR 576 million and EUR RM 1.7 billion for the next respective January-September 2003 and subsequently July-September 2010 periods respectively."
