label,text,augmented_text
negative,"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .","Dealers said the share be largely hit by investor disappointment about a refining margin of just 9. 48 usd per barrel for the one quarter and the performance of its shipping unit, which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and oiler pace."
negative,"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .","Making matters more unmanageable, the company said it has been grappling with in high spirits oil and gas prices, which have promote up the cost of energy, raw material and transportation."
positive,"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .","` ` Beyond the improved voice capableness, customers now have a flowing way to comply with recalls and other traceability prerequisite, providing them with a competitive advantage."
positive,Finnair was able to operate most of its leisure flights despite the strike .,Finnair was able to manoeuver most of its leisure time flight despite the strike.
neutral,"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .","['The business idea of Budget Sport is to declare oneself customers a wide range of eminent - quality sports equipment and clothing at small prices, the company enounce.']"
neutral,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,['One of the headboxes will be equipped with a modern consistency control system to see cross car visibility of the plasterboard.']
neutral,"One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .","['One of the headboxes will be equipped with a modern consistency control system to ensure crossbreeding machine visibility of the gypsum board, company said in a statement received by Lesprom Network.']"
negative,Small investors have voiced fears that the shares will end up with risk investors .,Small investors accept vocalize fear that the shares volition end up with risk investors.
negative,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .","The result will also be burdened by increased rigid cost associated with operations in China, and restructuring costs in Japan."
positive,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .","As part of the transaction, M - real and Sappi have as well signed a longsighted - condition agreement on the supply of pulp and BCTMP and other little services and supply."
neutral,Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,['Sales were downwardly 14 per cent in Finland and up 27 per cent overseas where sales be lifted by the strong growth in sales in Russia and Lithuania.']
neutral,"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .","[""In Asia to begin with, Japan ' s Nikkei index fell 0. 62 pct and Hong Kong ' s Hang Seng Index rose 0. 56 percent.""]"
neutral,4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,['4 February 2011 - Finnish privacy and security system software developer Tectia Oyj (HEL: TEC1V) said Midweek information technology has set up two strategic business units - managed security and mobile authentication.']
negative,"Operating profit for the 12-month period decreased from EUR2 .9 m while turnover increased from EUR24 .5 m , as compared to the financial year 2004 .","Operating profit for the 12 - month period minify from EUR2. 9 m while turnover increase from EUR24. 5 m, as compared to the financial class 2004."
negative,"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .","Operating profit for the 12 - month menstruation decreased from EUR28. 2 m while net overturn increased from EUR313. 42 m, as compared to the financial year 2004."
