label,text,augmented_text
negative,"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .","""Small firms are suffering at the moment because they are likely to have money problems,"" he added."
negative,Altogether Finnair has canceled over 500 flights because of the strike .,"In total, Finnair has cancelled more than 500 flights as a result of the strike."
negative,"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .","The EBIT excluding special effects amounted to 9.1 million euros, compared to 10.6 million euros in continuing operations, excluding special effects in 2004."
negative,"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .","Traders said the stock was largely hit by investor disappointment over a refining margin of just $9.48 a barrel for the quarter and the performance of its shipping unit, where EBIT fell to $5 million from $20 million a year amid declines in volumes and tanker prices."
negative,"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .","To make matters worse, the company is struggling with higher oil and gas prices, which have pushed up the cost of energy, raw materials, and transportation."
positive,"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .","""In addition to the improved voice capabilities, customers now have an optimized way to comply with recalls and other traceability requirements, giving them a competitive advantage."
positive,Finnair was able to operate most of its leisure flights despite the strike .,Finnair was able to operate most of its leisure flights despite the strike.
neutral,"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .","The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices, the company said."
neutral,One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,One of the headboxes is equipped with a modern consistency control system to ensure the cross-machine profile of the plasterboard.
neutral,"One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .","One of the headboxes will be equipped with a modern consistency control system to ensure the cross-machine profile of the plasterboard, the company said in a statement provided to the Lesprom Network."
negative,Small investors have voiced fears that the shares will end up with risk investors .,Retail investors have expressed fears that the shares could end up with venture capitalists.
negative,"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .",Earnings will also be impacted by increased fixed costs related to the business in China and restructuring costs in Japan.
positive,"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .","As part of the transaction, M-real and Sappi have also signed a long-term agreement for the supply of pulp and BCTMP and other smaller services and supplies."
neutral,Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,"Sales fell 14 percent in Finland and 27 percent abroad, where strong sales growth in Russia and Lithuania boosted sales."
