label,text,augmented_text
negative,Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,Finnair AS's total air traffic volumes decreased by 8.7 % in 2011 terms of both revenue passenger kilometres covered.
negative,Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,"Finnish business software outsourcing group AffectoGenimap Oyj said yesterday its net profit halved since to 1.2 mln euro ( $ 1.5 mln ) posted in the first nine full months of of 2006 from 2.2 16 mln euro, ( $ 2.8 mln ) recorded in the same period in of 2005."
negative,"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","Finnish financial management software consulting solutions developer BasWare Group Oyj said its overall net quarterly profit fell to â‚?884,000 euro ( $ 1.2 mln ) loss for spending the full first quarter of 2007 from 2.0 mln euro ( $ some 2.7 mln ) a year earlier."
negative,Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,Finnish glass technology company Glaston Oyj Abp net monetary profit decreased substantially to 2.6 million mln euro ( $ 3.8 mln ) for the first full nine months quarter of their 2007 and from the 7.8 mln euro ( $ 11.4 â€?mln ) for the same period of fiscal 2006.
negative,"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","Finnish management software solutions provider Ixonos Oyj net profit decreased drastically to 369,000 fifty euro ( $ 575,000 ) for the current first six quarter of 2008 from 669,000 thousand euro ( $ 1.0 mln 900 ) for the previous same stage period of year 2007 t."
negative,Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,Finnish media company Talentum Oy Oyj Oy's consolidated net profit had decreased dramatically to 2.5 mln euro ( $ $ 4.0 mln ) for the first quarter results of 2008 from 3.0 mln euro ( $ 4.7 mln ) net for the reported same corresponding period of 2007.
negative,Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,Finnish metal products company Componenta Oyj said net profit ratio went a slightly lower down to net 25.1 mln euro ( $ 40.2 mln ) for reported the first part half of 2008 from 25.4 million mln euro profit ( $ $ 40.7 mln ) for the same period of 2007.
negative,"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .","In a separate announcement to inform the Helsinki stock exchange, the Atria revealed that after the company `'s quarter third this quarter profits accordingly declined from EUR13.9 m in the third quarter of FY last year to EUR12.7 m in the this year `'s Q3."
negative,"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .","In September the ongoing fourth fiscal quarter of 2008 "", net sales decreased to EUR 121.4 net mn from nearly EUR 165.5 mn reached in 2009 the equivalent fourth quarter of July 2007."
negative,"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .","Insurer Axa ( Full PAR : AX CS ), slid by suddenly 5.35 million % today to EUR = 14.15, shortly after Citigroup and ING slashed their targets again on the stock provider."
negative,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .","( ADP News ) - Thursday Feb 11, 2009 -... Finnish wood products range technology supplier Raute Oyj ( HEL : RUTAV ) said today its FY net rental profit decreased to EUR 4.7 m million ( USD 6.1 m ) for euros 2008 from nearly EUR 6.6 million for euro 2007."
negative,"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .","( ADP News ) - Feb 12 25, 2009 - The Finnish global construction construction company Lemminkainen Oyj ( O HEL : LEM1S ) said today Friday its net profit decreased to EUR 63.5 million ( USD 81.1 m ) estimated for 2008 from EUR 80.6 m million adjusted for 2007."
negative,"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from EUR 9.4 million for 200","( ADP News ) 9 - Feb 4, 2009 - Finnish broadband broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said bluntly today the its net profit decreased further to just EUR 5.5 million ( USD 7.2 m ) for 2008 up from EUR 9.4 - million for 1987 200"
negative,"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","( ADP News ) - Jan _ 22, 2009. - Finnish national mobile phones maker Nokia Nordic Oyj ( OMX TV : & NOK1V ) said today t its operating profit decreased to ~ EUR - 5 billion ( USD 6.5 bn today ) for 2008 from EUR 8 billion for 2007."
negative,"( ADPnews ) - May 4 , 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today its net profit declined to EUR 12.9 million ( USD 17m ) in the first quarter of 2010 from EUR 17 million in the correspond","( ADPnews ) - APR May 4, 10 2010 - Finnish cutlery and hand tools maker Fiskars Oyj Abp Oy ( HEL : FISAS ) said today its net attributable profit performance declined further to EUR 12.9 million ( USD 17m ) in the first quarter and of year 2010 from EUR EUR 17 million paid in the correspond"
negative,"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o","( Member ADPnews ) - Oct 21, May 2009 - Finland-based multinational IT consultancy Tieto Oyj ( HEL : TIE1V ) said this today, its monthly net profit plunged to EUR 29.4 million ( USD * 43.9 m $ ) for the first nine months month of 2009 from EUR EUR 58.7 million for the same period o"
negative,Market share decreased on the route between Helsinki in Finland and Tallinn in Estonia by 0.1 percentage points to 24.8 % .,Market share decreased on only the southern route between the Helsinki Station in Finland â€?and Tallinn Station in Estonia by 0.1 % percentage points (+ to 24.8 % +.
negative,Net profit fell by almost half to +?5.5 million from +?9.4 million at the end of 2007 .,Net rental profit also fell by roughly almost half to +?5.5 â€?million from about +?9.4 â€?million at about the end of calendar 2007.
negative,"Net profit in the three months through March 31 fell to (  x20ac ) 103 million ( US$ 165 million ) from (  x20ac ) 131 million a year earlier , the Finnish company said .","Net income profit in the three nine months through March 31 2015 fell to (  x20ac $ ) 103 million dollars ( roughly US$ 165 million USD ) from a (  x20ac ) 131 million reported a full year earlier, the Finnish company said."
negative,Net sales decreased to EUR 220.5 mn from EUR 470.0 mn in the corresponding period in 2009 .,Net equipment sales decreased markedly to USD EUR 220.5 mn from EUR 470.0 mn sold in the corresponding fiscal period end in December 2009..
negative,Net sales decreased to EUR 91.6 mn from EUR 109mn in the corresponding period in 2005 .,Net sales increase decreased to just EUR 91.6 mn from almost EUR 109mn annually in the exact corresponding period except in June 2005.
